Name,Role,State,District,Party,Served,Active On X,Account,tweet_id,text,language,type,bookmark_count,favorite_count,retweet_count,reply_count,view_count,created_at,client,hashtags,urls,media_type,media_urls
"DeSaulnier, Mark",Representative,California,10,Democratic,House: 2015-Present,Yes,RepDeSaulnier,'1918070454528688305',"CA-10 has a vibrant and diverse AANHPI community. Join me in celebrating their contributions and culture this Asian American, Native Hawaiian and Pacific Islander Heritage month. As a @CAPAC member, I remain committed to uplifting AANHPI voices and celebrating the diversity that makes our country great.",en,Tweet,0,6,2,0,498.0,2025-05-01 23:30:07,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/Gp5a5p8awAIh0qy.jpg
"Davidson, Warren",Representative,Ohio,8,Republican,House: 2016-Present,Yes,Rep_Davidson,'1918070652902195686',"In just a few short months, the Trump administration has turned around recruiting for both the military and the FBI.

America is as ready as ever to confront new threats to our great nation!",en,Tweet,0,5,0,5,396.0,2025-05-01 23:30:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Van Hollen, Chris",Senator,Maryland,,Democratic,"Senate: 2017-Present, House: 2003-2017",Yes,ChrisVanHollen,'1918070721231675679',"Listen to Emily Stenson describe how NIH funding and access to clinical trials saved the life of her daughter, Charlie, who was battling pediatric cancer.

This is the life-saving work from the men and women at NIH that Donald Trump and Elon Musk want to cut. https://t.co/9TYLGYvMzZ",en,Tweet,14,468,189,247,173089.0,2025-05-01 23:31:10,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,video,https://video.twimg.com/amplify_video/1918069862393401344/vid/avc1/1080x1920/bEiDqQBUZI3Mwmhm.mp4?tag=16
"Espaillat, Adriano",Representative,New York,13,Democratic,House: 2017-Present,Yes,RepEspaillat,'1918070790991253514',"La hipocresía es asombrosa.
No se puede considerar la violencia con armas de fuego un problema de salud mental y luego recortar los fondos destinados a la salud mental en las escuelas.

Necesitamos menos titulares y más soluciones, empezando por restaurar cada dólar de estas subvenciones.",es,Reply,0,2,0,0,311.0,2025-05-01 23:31:27,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Sherrill, Mikie",Representative,New Jersey,11,Democratic,House: 2019-Present,Yes,RepSherrill,'1918070871060607337',"Happy May Day to our hard working New Jerseyans.

I am committed to fighting for the rights of our workers and standing with them against attacks from Donald Trump and Elon Musk. https://t.co/TZj65vu9BL",en,Tweet,1,33,6,74,2142.0,2025-05-01 23:31:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,"https://pbs.twimg.com/media/Gp5bSqSX0AEMScO.jpg,https://pbs.twimg.com/media/Gp5bSqZWAAEuvxc.jpg,https://pbs.twimg.com/media/Gp5bSqYXQAE4erv.jpg,https://pbs.twimg.com/media/Gp5bSqXXYAApyY4.jpg"
"Ricketts, Pete",Senator,Nebraska,,Republican,Senate: 2023-Present,Yes,SenatorRicketts,'1918071003822821632',"Renewable fuels like ethanol and biodiesel are a win for Nebraska and America.
 
Introduced a resolution with my colleagues to make May 2025 ""Renewable Fuels Month."" https://t.co/yCbMxiWq2A",en,Tweet,1,8,5,5,4498.0,2025-05-01 23:32:18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/Gp5bZuGXwAAVGoh.jpg
"Harris, Mark",Representative,North Carolina,8,Republican,House: 2025-Present,Yes,RepMarkHarrisNC,'1918071022537842805',"America’s students deserve better than to be treated as pawns in Communist China’s long game to undermine our country.

President Trump and House Republicans are fighting to put America’s students first — not our adversaries.

Read more in my latest op-ed in the @DailySignal⬇️ https://t.co/2pHdFUbYE7",en,Tweet,5,64,19,5,10140.0,2025-05-01 23:32:22,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/Gp5bbd1WoAAVz1L.jpg
"Harris, Mark",Representative,North Carolina,8,Republican,House: 2025-Present,Yes,RepMarkHarrisNC,'1918071025197068578',https://t.co/KBGLc2Ezil,zxx,Reply,0,5,0,0,193.0,2025-05-01 23:32:23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://www.dailysignal.com/2025/05/01/putting-students-americas-adversaries-first/,,
"Luján, Ben Ray",Senator,New Mexico,,Democratic,"Senate: 2021-Present, House: 2009-2021",Yes,SenatorLujan,'1918071640027471902',"The Minority Business Development Agency is a one-of-a-kind program that supports minority small business owners at the Department of Commerce.

I've heard from this nominee and his soon-to-be boss, Howard Lutnick, that they care about small businesses. But the Trump administration is now attacking the MBDA. Folks who really care about small businesses give them more resources, not illegally take them away.",en,Tweet,0,23,5,7,955.0,2025-05-01 23:34:49,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/amplify_video/1918071484603367424/vid/avc1/720x720/wFa1QwfSWOochqYl.mp4?tag=16
"Mullin, Markwayne",Senator,Oklahoma,,Republican,"Senate: 2023-Present, House: 2013-2023",Yes,SenMullin,'1918071652769767520',The legacy media loves to make assumptions. Here’s what I know: @POTUS trusts @MikeWaltz47. 🇺🇸 https://t.co/B1aZU3Tx4t,en,Tweet,22,1373,217,74,37248.0,2025-05-01 23:34:52,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/amplify_video/1918071562588024832/vid/avc1/1282x720/yxLZ9ZrBhEp4Zifa.mp4?tag=16
"Cloud, Michael",Representative,Texas,27,Republican,House: 2018-Present,Yes,RepCloudTX,'1918071776761811444',"Another 🔥 move by @FBIDirectorKash!

Looking forward to seeing the same accountability for the FBI agents in the J6 footage. 
https://t.co/ZQxMcv818J",en,Tweet,1,53,10,7,1088.0,2025-05-01 23:35:22,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://www.cnn.com/2025/04/30/politics/fbi-agents-blm-protest/index.html,,
"Barrett, Tom",Representative,Michigan,7,Republican,House: 2025-Present,Yes,RepTomBarrett,'1918071942265114876',"ICYMI: I teamed up with @RepScholten on the bipartisan TRANSPORT Jobs Act—opening the door for veterans to good-paying supply-chain careers in trucking, rail, and shipping. It’s another way we can honor their service and strengthen America’s economy.
https://t.co/mZ4OxjaoCo",en,Tweet,0,5,1,3,276.0,2025-05-01 23:36:01,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://thelivingstonpost.com/barrett-scholten-introduce-bipartisan-transport-jobs-act-to-connect-veterans-with-supply-chain-careers/,,
"Meeks, Gregory W.",Representative,New York,5,Democratic,House: 1997-Present,Yes,RepGregoryMeeks,'1918071951026778547',Ousting…not enough. Pete Hegseth must go too. https://t.co/P5xzlOrYgj,en,Tweet,2,5,3,5,652.0,2025-05-01 23:36:03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://www.politico.com/news/2025/05/01/trump-plans-to-oust-national-security-adviser-mike-waltz-00321200,,
"Wasserman Schultz, Debbie",Representative,Florida,25,Democratic,House: 2005-Present,Yes,RepDWStweets,'1918072094652326184',"Great to reconnect with my friend President @AlvaroUribeVel.

A strong United States-Colombia relationship is essential for prosperity and security in the Americas. 🇺🇸🤝🇨🇴 https://t.co/VOVDCtjeHQ",en,Tweet,1,110,58,8,3602.0,2025-05-01 23:36:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,"https://pbs.twimg.com/media/Gp5cZ4RXYAET8h-.jpg,https://pbs.twimg.com/media/Gp5cZ3lXcAAIHYj.jpg"
"Hickenlooper, John W.",Senator,Colorado,,Democratic,Senate: 2021-Present,Yes,SenatorHick,'1918072571750178867',A tariff system that goes after our closest allies and hits them the hardest is literally the opposite of how you do this. https://t.co/2YU6Q55i4P,en,Tweet,0,24,4,16,1253.0,2025-05-01 23:38:31,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",,,video,https://video.twimg.com/amplify_video/1918072275632263168/vid/avc1/1080x1920/5QpSN75fRR0d8rsV.mp4?tag=16
"Fitzpatrick, Brian K.",Representative,Pennsylvania,1,Republican,House: 2017-Present,Yes,RepBrianFitz,'1918072677530739137',"What an honor to be named this year’s Bucks County Opportunity Council Economic Self-Sufficiency Champion—but the true spotlight belongs to the extraordinary individuals we celebrated last night at the 2025 BCOC Economic Self-Sufficiency Program Graduation!

As the saying goes, “the best way to predict your future is to create it”—and that’s exactly what these graduates have done. They didn’t ask for a handout—they reached for a hand up, and they rose. None of this would be possible without the incredible leadership of Erin Lukoss and the entire BCOC team. Your work is not only life-changing—it’s community-changing. I’m deeply grateful for this honor and for our ongoing partnership. I will have your back—always.

Congratulations again to this year’s graduates—your journey is a powerful reminder of what’s possible when determination meets opportunity!",en,Tweet,0,5,0,4,1028.0,2025-05-01 23:38:57,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/amplify_video/1918072445308690433/vid/avc1/1288x1080/GJ0o-gcXDH8bkGXo.mp4?tag=16
"Schiff, Adam B.",Senator,California,,Democratic,"Senate: 2024-Present, House: 2001-2024",Yes,SenAdamSchiff,'1918073215089299891',"The American people deserve to hear sworn testimony from every member of this administration's Signal chats.

Thanks to President Trump's latest nomination for UN Ambassador, the Senate will have a key member of those chats under oath in the very near future.",en,Tweet,21,2001,558,738,57562.0,2025-05-01 23:41:05,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Peters, Scott H.",Representative,California,50,Democratic,House: 2013-Present,Yes,RepScottPeters,'1918073481004286206',"I stand with our AANHPI community to celebrate the rich heritage and diverse cultures of the Asian American, Native Hawaiian, and Pacific Islander communities in CA50 and across the US. We must uplift their voices, history, and contributions to our nation this month and all year. https://t.co/LU7wWKNkgv",en,Tweet,0,2,1,0,530.0,2025-05-01 23:42:08,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/Gp5dnQQaoAAyC03.jpg
"Raskin, Jamie",Representative,Maryland,8,Democratic,House: 2017-Present,Yes,RepRaskin,'1918073973301985604',"Trump—the president who dined with neo-Nazis, campaigned against ""globalists"" Janet Yellen, George Soros and Lloyd Blankfein, and saw ""fine people"" on both sides of the ""Unite the Right"" antisemitic riot—just sacked the Biden appointees to the Holocaust Museum Board, because no event and no institution is beyond his desire for political exploitation. https://t.co/8JSIe8H9KG",en,Tweet,77,3293,1150,508,60339.0,2025-05-01 23:44:05,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Olszewski, Johnny",Representative,Maryland,2,Democratic,House: 2025-Present,Yes,RepJohnnyO,'1918074411489374214',"On #InternationalWorkersDay, we celebrate the achievements of the labor movement and the resilience of workers everywhere.

As a member of @Labor_Caucus, I'm proud to stand with workers in the fight for better wages, benefits, and working conditions. #MayDay https://t.co/hBVKEccMhC",en,Tweet,0,5,2,14,224.0,2025-05-01 23:45:50,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#InternationalWorkersDay,#MayDay",,photo,https://pbs.twimg.com/media/Gp5eguBWgAE78rh.jpg
"Evans, Dwight",Representative,Pennsylvania,3,Democratic,House: 2016-Present,Yes,RepDwightEvans,'1918074531740107135',@PoliticsPA,qam,Tweet,0,0,0,0,56.0,2025-05-01 23:46:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Lummis, Cynthia M.",Senator,Wyoming,,Republican,"Senate: 2021-Present, House: 2009-2017",Yes,SenLummis,'1918074699591844308',Our landmark legislation is a huge victory for the digital assets industry and a critical step in securing our nation’s financial future. I want to thank @SenatorHagerty  @SenatorTimScott for their leadership &amp; @LeaderJohnThune for bringing this important legislation to the floor,en,Tweet,7,333,75,151,59988.0,2025-05-01 23:46:59,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Evans, Dwight",Representative,Pennsylvania,3,Democratic,House: 2016-Present,Yes,RepDwightEvans,'1918074815849677205',@John__Cole,qam,Tweet,0,0,0,0,41.0,2025-05-01 23:47:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Nunn, Zachary",Representative,Iowa,3,Republican,House: 2023-Present,Yes,ZachNunn,'1918074974033608984',"Iowans sent me to Washington to serve our communities. My mission is clear: fight for Iowa families, support and grow Main Street, deliver for our farming and rural communities, and hold Washington accountable. We’re leading important legislation to deliver on that mission, and that is where my focus remains.",en,Tweet,0,2,0,4,462.0,2025-05-01 23:48:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Warren, Elizabeth",Senator,Massachusetts,,Democratic,Senate: 2013-Present,Yes,SenWarren,'1918075086591955274',"Donald Trump’s latest corruption?

A $2 BILLION stablecoin deal with a foreign crypto company that will benefit the Trump family business.

And it gets worse — the Senate is getting ready to bless this kind of grift.
 
But it's not too late to make changes.

Here's the latest: https://t.co/3IaQOCZTfL",en,Tweet,125,4354,1822,2067,135662.0,2025-05-01 23:48:31,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,video,https://video.twimg.com/amplify_video/1918073576457990144/vid/avc1/1080x1920/z8jkoYR8vesUYbBY.mp4?tag=16
"Fischer, Deb",Senator,Nebraska,,Republican,Senate: 2013-Present,Yes,SenatorFischer,'1918076008403804498',"I’ve always been a proud supporter of renewable fuels like ethanol and biodiesel. Not only do they expand markets for Nebraska’s farmers and lower prices at the pump for consumers, but they play a vital role in achieving America’s energy independence. 

Thank you, @SenatorRicketts, for leading the charge on this resolution in the U.S. Senate.",en,Tweet,0,17,6,5,3244.0,2025-05-01 23:52:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Lummis, Cynthia M.",Senator,Wyoming,,Republican,"Senate: 2021-Present, House: 2009-2017",Yes,SenLummis,'1918076214532817404',I am grateful to have a president who is steadfast in his faith and stands firm in his promise of reigniting the nation’s founding principle of religious liberty.,en,Tweet,2,227,16,16,37225.0,2025-05-01 23:53:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"McCormick, David",Senator,Pennsylvania,,Republican,Senate: 2025-Present,Yes,SenMcCormickPA,'1918076345352925263',https://t.co/rXm5MYbSBI,zxx,Tweet,0,92,9,10,3344.0,2025-05-01 23:53:31,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/Gp5gROXWQAAmJoT.jpg
"Hudson, Richard",Representative,North Carolina,9,Republican,House: 2013-Present,Yes,RepHudsonNC,'1918076970392338698',"Since 1775, Americans have turned to prayer in times of decision and distress. Today, we pause as one nation under God to follow that legacy. May we never forget the power of prayer to unite and strengthen this country. 🇺🇸🙏
#NationalDayOfPrayer",en,Tweet,0,2,1,3,312.0,2025-05-01 23:56:00,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#NationalDayOfPrayer,,,
"Stansbury, Melanie A.",Representative,New Mexico,1,Democratic,House: 2021-Present,Yes,Rep_Stansbury,'1918077744522661993',"Republicans are running from truth and accountability *AGAIN.*

This time, changing House Rules so no one in the House can perform oversight with Resolutions of Inquiry to the Administration —including quashing our resolution in @OversightDems yesterday demanding answers about Musk and DOGE’s access of Americans’data. 

Instead, the GOP is “delaying” all resolutions until Sept. 30!

What are they hiding from? And why are they shielding the Administration?",en,Tweet,3,262,160,72,6082.0,2025-05-01 23:59:05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/Gp5hiu5bYAAyKuW.jpg
"Gonzalez, Vicente",Representative,Texas,34,Democratic,House: 2017-Present,Yes,RepGonzalez,'1918077979391082944',Team Gonzalez was proud to present a Congressional Record and U.S. Flag to commemorate the grand opening of the new Hidalgo County Courthouse. It was a pleasure for my team to witness the expansion and renovation of this courthouse that will meet the needs of our community! https://t.co/Dj0pmXqLpa,en,Tweet,0,5,1,0,270.0,2025-05-02 00:00:01,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/Gp5HljOXMAA_fsE.jpg
"Wittman, Robert J.",Representative,Virginia,1,Republican,House: 2007-Present,Yes,RobWittman,'1918077985011171398',"May is National Military Appreciation Month—a time to honor the service of our current and former military personnel.

Virginia is proud to be home to the Pentagon, 27 military bases, the largest military shipbuilder, and the world’s largest naval station at Norfolk. As vice chairman of @HASCRepublicans, I remain committed to strengthening our defense and supporting those who serve.",en,Tweet,0,5,1,4,516.0,2025-05-02 00:00:02,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,photo,https://pbs.twimg.com/media/Gp4oJpuXoAA_94k.jpg
"Budd, Ted",Senator,North Carolina,,Republican,"Senate: 2023-Present, House: 2017-2023",Yes,SenTedBuddNC,'1918078083283792337',"Today, @SecDef and @SecArmy launched the Army Transformation Initiative (ATI) to:
✅ Retire outdated systems
✅ Cut Waste, Fraud, and Abuse
✅ Deliver novel, cutting-edge technologies to the warfighter.",en,Tweet,1,24,7,15,1604.0,2025-05-02 00:00:25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Panetta, Jimmy",Representative,California,19,Democratic,House: 2017-Present,Yes,RepJimmyPanetta,'1918078169728307233',"It was an honor to meet with the new Commander of Navy Region Southwest, which oversees key installations in CA-19. These bases are vital to our national security and play a critical role in supporting our local economy and workforce. https://t.co/uERkXyc2w3",en,Tweet,0,2,2,0,336.0,2025-05-02 00:00:46,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",,,photo,https://pbs.twimg.com/media/Gp5h7jJWkAAyQTL.jpg
"Budd, Ted",Senator,North Carolina,,Republican,"Senate: 2023-Present, House: 2017-2023",Yes,SenTedBuddNC,'1918078487535013923',"Long-range missiles, counter-UAS, and AI decision-making tools will enable soldiers to react faster, shoot farther, and defend against modern threats.

I applaud @POTUS and DoD for making these changes to ensure our Army can deter or, if necessary, defeat America’s adversaries.",en,Reply,0,14,5,1,1215.0,2025-05-02 00:02:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Scholten, Hillary J.",Representative,Michigan,3,Democratic,House: 2023-Present,Yes,RepScholten,'1918078694264111272',Had to sport my Pistons blue &amp; white today in Washington to cheer on our guys — let’s get the W at home and take it to Game 7! 💪 Go @DetroitPistons! 🏀 https://t.co/IsDd9t5Vgo,en,Tweet,0,7,0,1,354.0,2025-05-02 00:02:51,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/Gp5iZ9pXwAAjWhA.jpg
"Diaz-Balart, Mario",Representative,Florida,26,Republican,House: 2003-Present,Yes,MarioDB,'1918078709996687675',"El creciente número de casos que están saliendo a la luz sobre operativos del régimen—como el caso reportado de Héctor Alejandro Hernández Morales—quien vive libremente en Estados Unidos gracias a la política fronteriza fallida y peligrosa de Biden, es indignante. Aún más preocupante es que este individuo espera, de manera fraudulenta, obtener el privilegio de una residencia permanente en EE. UU. para pasar aquí sus últimos días.

Mientras tanto, valientes activistas pro democracia como Jose Daniel Ferrer y Félix Navarro están injustamente encarcelados por el régimen cubano.

Quienes forman parte del aparato represivo de la dictadura jamás debieron haber recibido el privilegio especial de ingresar a Estados Unidos. Aquellos que ya lo han hecho deben ser expulsados de inmediato. Felicito al presidente Trump y a su administración por asegurarse de que estos matones sean expulsados y responsabilizados por sus crímenes.",es,Tweet,2,297,162,16,8889.0,2025-05-02 00:02:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Diaz-Balart, Mario",Representative,Florida,26,Republican,House: 2003-Present,Yes,MarioDB,'1918078712421203973',"The growing number of cases coming to light involving Cuban operatives—like the reported case of Hector Alejandro Hernandez Morales who is living freely in the United States thanks to Biden’s dangerous and failed open-border policies—is outrageous. Even more disturbing is that this individual is close to achieving, fraudulently, the privilege of a U.S. green card.

Meanwhile, courageous pro-democracy activists like Jose Daniel Ferrer and Félix Navarro are unjustly imprisoned by the Cuban regime.

Those who are part of the machinery of oppression in Cuba should never have received the special privilege of U.S. entry. Those who have, must be expelled immediately. I commend President Trump and his Administration for ensuring that these thugs are removed and held accountable for their crimes.",en,Reply,0,25,9,2,1756.0,2025-05-02 00:02:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Beatty, Joyce",Representative,Ohio,3,Democratic,House: 2013-Present,Yes,RepBeatty,'1918078746986270848',"This week, I had the pleasure of attending the Congressional Gold Medal Ceremony, to honor the leadership and service of the ‘Six Triple Eight’ women, who faithfully served our country in WWII. A sincere congratulations to my friend, @RepGwenMoore , on bringing this long-overdue recognition to fruition.",en,Tweet,0,11,5,11,880.0,2025-05-02 00:03:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,"https://pbs.twimg.com/media/Gp5iV7cWwAASoan.jpg,https://pbs.twimg.com/media/Gp5iV7yW8AE-xn7.jpg,https://pbs.twimg.com/media/Gp5iV7dW4AA6X6R.jpg"
"Menendez, Robert",Representative,New Jersey,8,Democratic,House: 2023-Present,Yes,RepMenendez,'1918078811867840630',"Workers across America keep our country running. 

On #InternationalWorkersDay, I joined the @IAM_Union and my @Labor_Caucus colleagues to address the importance of fighting for fair wages, safety, and dignity— especially with Trump in office. Your fight is our fight and we are in this - together. 🤝",en,Tweet,0,5,3,5,645.0,2025-05-02 00:03:19,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#InternationalWorkersDay,,photo,"https://pbs.twimg.com/media/Gp5g-zhWcAAKU9G.jpg,https://pbs.twimg.com/media/Gp5hBOrXUAAUZ_B.jpg"
"Williams, Nikema",Representative,Georgia,5,Democratic,House: 2021-Present,Yes,RepNikema,'1918078948967367117',Kudos to my amazing Spring D.C. interns! It's been a joy having you in the office. Thank you for your hard work on behalf of the #FightingFifth! I can't wait to see where you go next.🚀 https://t.co/ohzbddTD2V,en,Tweet,0,11,2,2,415.0,2025-05-02 00:03:52,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#FightingFifth,,photo,"https://pbs.twimg.com/media/Gp5igLqW8AA3k4j.jpg,https://pbs.twimg.com/media/Gp5igLrWAAAyOcW.jpg,https://pbs.twimg.com/media/Gp5igMiXwAABUpt.jpg,https://pbs.twimg.com/media/Gp5igMoWEAAH-bJ.jpg"
"Ernst, Joni",Senator,Iowa,,Republican,Senate: 2015-Present,Yes,SenJoniErnst,'1918079152093089878',"Thanks to the folks @siouxlndchamber for sharing their priorities with me today! 

We also discussed my work to put Iowans first — from advocating for the @185ARW to leading legislation to address the rural physician shortage and more. https://t.co/wspfDlYcNe",en,Tweet,0,19,4,4,3434.0,2025-05-02 00:04:40,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,"https://pbs.twimg.com/media/Gp5i0cPWMAAu9UY.jpg,https://pbs.twimg.com/media/Gp5i0cIXoAAY4PD.jpg,https://pbs.twimg.com/media/Gp5i0cBWMAATa6U.jpg,https://pbs.twimg.com/media/Gp5i0cHWAAAU0b3.jpg"
"Van Duyne, Beth",Representative,Texas,24,Republican,House: 2021-Present,Yes,RepBethVanDuyne,'1918079562379862205',"I’m grateful to @SecKennedy for calling out what I’ve said for years. The Biden Admin engaged in the largest human and slave trafficking we’ve ever seen, and they did so to support the Mexican cartels. 

Absolutely disgraceful and destructive to America and the children they condemned into this life of torture.",en,Tweet,0,41,6,4,945.0,2025-05-02 00:06:18,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,video,https://video.twimg.com/amplify_video/1918079489717702656/vid/avc1/886x490/sxv0FJyuDZHqu6pJ.mp4?tag=16
"Daines, Steve",Senator,Montana,,Republican,"Senate: 2015-Present, House: 2013-2015",Yes,SteveDaines,'1918080054510194808',Had a great visit with Heritage Christian School today. GO FALCONS! https://t.co/riwfl6pp5R,en,Tweet,0,18,3,1,1096.0,2025-05-02 00:08:15,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,"https://pbs.twimg.com/media/Gp5jpFkXMAAUAgi.jpg,https://pbs.twimg.com/media/Gp5jpFrWcAAOVsM.jpg"
"Wilson, Frederica S.",Representative,Florida,24,Democratic,House: 2011-Present,Yes,RepWilson,'1918080182885171616',"Happy Haitian Heritage Month! 🇭🇹

This month, we honor the strength, culture, and resilience of the Haitian people. 

I am proud to represent one of the largest Haitian populations in the United States and thanks to them, our community is more vibrant and stronger. https://t.co/dCK1d0VK2f",en,Tweet,1,4,1,0,446.0,2025-05-02 00:08:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/Gp5jwoZXgAAwb5v.jpg
"Graham, Lindsey",Senator,South Carolina,,Republican,"Senate: 2003-Present, House: 1995-2003",Yes,LindseyGrahamSC,'1918080435071987767',"I’m very pleased that @VP Vance chose Nucor Steel in South Carolina to make the case for bringing high-paying manufacturing jobs back to America. I would urge the American people to support President Trump as he cleans up the trade mess that’s built up over the past 60 years.

I have been a strong supporter of Nucor Steel. They have had to compete against China and other countries dumping low-cost steel.

The Vice President made it clear the days of taking advantage of American businesses are over. I’m very glad he chose a South Carolina business to highlight this much-needed change.",en,Tweet,6,347,59,104,48410.0,2025-05-02 00:09:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Cherfilus-McCormick, Sheila",Representative,Florida,20,Democratic,House: 2022-Present,Yes,CongresswomanSC,'1918080456920097166',"Happy #HaitianHeritageMonth! 🇭🇹
 
As a proud Haitian American, this month is a special celebration of Haiti's rich culture, history, and an unflinching resilience in the face of challenges. Let’s continue to honor Haitian Americans’ contributions this month and every month. https://t.co/Dj7y71y9qO",en,Tweet,1,7,5,0,400.0,2025-05-02 00:09:51,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#HaitianHeritageMonth,,photo,https://pbs.twimg.com/media/Gp5kApRWoAEpyo1.jpg
"Scott, Rick",Senator,Florida,,Republican,Senate: 2019-Present,Yes,SenRickScott,'1918080610695893486',"The UN cannot be allowed to use American taxpayer dollars against us or our allies.

Our Stand with Israel Act makes clear the United States will not fund any attempt by UN agencies to undermine Israel or fuel antisemitism. 
https://t.co/7FiOnXQKgg",en,Tweet,1,223,41,138,9425.0,2025-05-02 00:10:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://www.rickscott.senate.gov/2025/5/sen-rick-scott-joins-sen-jim-risch-and-colleagues-on-bill-to-protect-israel-at-the-united-nations,,
"Klobuchar, Amy",Senator,Minnesota,,Democratic,Senate: 2007-Present,Yes,SenAmyKlobuchar,'1918080710608343361',"Apple cannot be allowed to flout court orders to stop competition on the App Store. Big Tech must be held accountable.
https://t.co/qhLfYyz4nJ",en,Tweet,0,26,14,9,1760.0,2025-05-02 00:10:52,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://www.reuters.com/sustainability/boards-policy-regulation/us-judge-rules-apple-violated-order-reform-app-store-2025-04-30/,,
